symbol,sector,subsector,indicator,signal,pattern,pattern_conf,confidence,win_rate,win_rate_stock,win_rate_sector,stock_n,sector_n,avg_return,price,tp1_price,tp2_price,sl_price,date,tier,volume_confirmed
2899.HK,Commerce & Industry,Commerce & Industry,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.5038,0.5038,0.3474,131,3221,0.0196,32.7,33.34,33.98,32.37,2026-07-29,3,False
0012.HK,Properties,Properties,BB,BB 中軌向上（上升趨勢）,Consolidation Breakout,0.72,1.0,0.5,0.5,0.4082,6,49,0.0126,28.62,28.98,29.34,28.33,2026-07-29,3,False
0017.HK,Unknown,Unknown,KDJ,KDJ 金叉,None,0.0,0.5525,0.5,0.5,0.2591,14,606,0.0033,6.87,6.89,6.92,6.8,2026-07-29,3,False
0293.HK,Unknown,Unknown,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.5,0.5,0.3003,12,766,0.0003,14.39,14.39,14.4,14.25,2026-07-27,3,False
0688.HK,Properties,Properties,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.5,0.5,0.2979,42,940,0.0193,13.72,13.98,14.25,13.58,2026-07-29,3,False
0288.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.5,0.5,0.3032,6,376,-0.0033,8.51,8.48,8.45,8.42,2026-07-29,3,False
1929.HK,Commerce & Industry,Commerce & Industry,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4923,0.4923,0.3474,130,3221,0.0233,12.1,12.38,12.66,11.98,2026-07-29,3,False
1877.HK,Unknown,Unknown,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4804,0.4804,0.3017,102,4558,0.0241,18.58,19.03,19.48,18.39,2026-07-29,3,False
1787.HK,Unknown,Unknown,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4737,0.4737,0.3017,57,4558,0.018,19.92,20.28,20.64,19.72,2026-07-29,3,False
0267.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 加速上升,None,0.0,0.5525,0.4615,0.4615,0.2979,39,2269,0.0155,12.06,12.25,12.43,11.94,2026-07-28,3,False
0857.HK,Commerce & Industry,Commerce & Industry,BB,價格在 BB 中軌上方,None,0.0,0.425,0.4523,0.4523,0.329,199,3918,0.0109,9.93,10.04,10.15,9.83,2026-07-29,3,False
0992.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 加速上升,None,0.0,0.5525,0.4512,0.4512,0.2979,82,2269,0.0152,24.32,24.69,25.06,24.08,2026-07-27,3,False
1288.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.4396,0.4396,0.2784,91,3247,0.0149,6.2,6.29,6.38,6.14,2026-07-28,3,False
0999.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.4375,0.4375,0.3406,16,461,0.0061,7.79,7.84,7.89,7.71,2026-07-28,3,True
2269.HK,Commerce & Industry,Commerce & Industry,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4375,0.4375,0.3474,80,3221,0.0038,39.38,39.53,39.68,38.99,2026-07-29,3,False
1088.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.4321,0.4321,0.3356,81,3424,0.0079,43.48,43.82,44.17,43.05,2026-07-29,3,False
0902.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,Consolidation Breakout,0.72,0.9791999999999998,0.4286,0.4286,0.2679,7,265,0.0166,6.18,6.28,6.39,6.12,2026-07-29,3,False
0868.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.4286,0.4286,0.3032,7,376,-0.0045,8.95,8.91,8.87,8.86,2026-07-27,3,False
2628.HK,Finance,Finance,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.4286,0.4286,0.375,7,88,0.0247,28.32,29.02,29.72,28.04,2026-07-29,3,False
2138.HK,Unknown,Unknown,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.4286,0.4286,0.3602,14,372,0.0254,0.35,0.36,0.37,0.35,2026-07-29,3,False
2338.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.4133,0.4133,0.2784,75,3247,0.0199,33.84,34.51,35.19,33.5,2026-07-27,3,False
1398.HK,Finance,Finance,RSI,RSI 加速上升,Consolidation Breakout,0.85,1.0,0.4,,0.4,0,15,0.0087,7.48,7.55,7.61,7.41,2026-07-29,3,True
1766.HK,Unknown,Unknown,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.4,0.4,0.4162,5,173,-0.0031,5.25,5.23,5.22,5.2,2026-07-29,3,True
1928.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.4,0.4,0.33,10,609,0.0024,14.97,15.01,15.04,14.82,2026-07-29,3,False
2318.HK,Finance,Finance,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.4,0.4,0.2881,20,177,0.0066,57.95,58.33,58.71,57.37,2026-07-29,3,False
6618.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.4,0.4,0.33,5,609,-0.0001,40.0,40.0,39.99,39.6,2026-07-29,3,False
1999.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3974,0.3974,0.2917,78,5738,-0.0055,3.15,3.13,3.12,3.12,2026-07-29,3,False
2314.HK,Unknown,Unknown,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.3922,0.3922,0.3017,102,4558,0.0138,4.1,4.16,4.21,4.06,2026-07-29,3,False
0241.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3824,0.3824,0.3356,34,3424,0.0167,3.59,3.65,3.71,3.55,2026-07-29,3,False
0027.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.381,0.381,0.33,21,609,0.001,33.6,33.63,33.67,33.26,2026-07-27,3,False
0669.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.375,0.375,0.33,16,609,0.0093,131.3,132.52,133.74,129.99,2026-07-29,3,False
0700.HK,Commerce & Industry,Commerce & Industry,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.375,0.375,0.3474,56,3221,0.0069,466.4,469.62,472.84,461.74,2026-07-29,3,False
0040.HK,Unknown,Unknown,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.375,0.375,0.2643,16,594,0.0099,0.7,0.71,0.71,0.69,2026-07-29,3,False
1211.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3735,0.3735,0.3356,83,3424,-0.0013,93.6,93.48,93.36,92.66,2026-07-29,3,False
2601.HK,Unknown,Unknown,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.371,0.371,0.2969,62,4897,-0.0012,30.04,30.0,29.97,29.74,2026-07-28,3,False
0388.HK,Finance,Finance,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3701,0.3701,0.3169,127,1016,0.0062,404.0,406.5,409.01,399.96,2026-07-28,3,False
0883.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3654,0.3654,0.3356,156,3424,0.0049,23.5,23.62,23.73,23.27,2026-07-29,3,False
0151.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3571,,0.3571,0,588,0.0098,3.49,3.52,3.56,3.46,2026-07-29,3,True
1658.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3571,,0.3571,0,588,0.0098,4.98,5.03,5.08,4.93,2026-07-28,3,True
2698.HK,Unknown,Unknown,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.3565,,0.3565,0,446,0.0097,34.46,34.79,35.13,34.12,2026-07-29,3,True
0016.HK,Properties,Properties,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3548,0.3548,0.2884,186,1158,0.0109,121.4,122.72,124.05,120.19,2026-07-29,3,False
1800.HK,Unknown,Unknown,KDJ,KDJ 金叉,Consolidation Breakout,0.76,1.0,0.35,,0.35,0,20,0.0073,3.91,3.94,3.97,3.87,2026-07-29,3,False
2388.HK,Finance,Finance,RSI,RSI 加速上升,None,0.0,0.5525,0.35,0.35,0.3058,40,497,0.0087,52.2,52.65,53.11,51.68,2026-07-29,3,False
2068.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.3478,0.3478,0.2784,46,3247,0.0019,1.86,1.86,1.87,1.84,2026-07-29,3,False
1038.HK,Utilities,Utilities,RSI,RSI 加速上升,None,0.0,0.5525,0.3429,0.3429,0.2565,70,4905,0.0042,62.85,63.11,63.38,62.22,2026-07-28,3,False
0823.HK,Properties,Properties,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.339,0.339,0.2935,118,1029,-0.0019,39.36,39.29,39.21,38.97,2026-07-29,3,False
1797.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3364,0.3364,0.2917,107,5738,0.0144,22.8,23.13,23.46,22.57,2026-07-29,3,False
2313.HK,Commerce & Industry,Commerce & Industry,KDJ,KDJ 金叉,None,0.0,0.5525,0.3333,0.3333,0.3295,9,437,-0.0091,44.78,44.37,43.97,44.33,2026-07-29,3,False
1209.HK,Properties,Properties,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3333,,0.3333,0,51,0.0097,40.1,40.49,40.88,39.7,2026-07-29,3,True
1181.HK,Unknown,Unknown,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.3333,,0.3333,0,45,-0.0047,0.109,0.11,0.11,0.11,2026-07-28,3,True
2202.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3294,0.3294,0.2917,85,5738,-0.0154,2.48,2.44,2.4,2.46,2026-07-29,3,False
1299.HK,Finance,Finance,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3256,0.3256,0.3169,86,1016,0.0038,78.15,78.45,78.74,77.37,2026-07-29,3,False
0101.HK,Properties,Properties,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.3248,0.3248,0.2979,117,940,0.004,7.5,7.53,7.56,7.42,2026-07-29,3,False
0005.HK,Finance,Finance,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.3217,,0.3217,0,976,0.0474,162.0,169.68,177.36,160.38,2026-07-28,3,False
0960.HK,Properties,Properties,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.3191,0.3191,0.2979,47,940,-0.0063,7.09,7.05,7.0,7.02,2026-07-29,3,False
0006.HK,Utilities,Utilities,RSI,RSI 加速上升,None,0.0,0.5525,0.3182,0.3182,0.2565,66,4905,0.0059,59.3,59.65,60.0,58.71,2026-07-28,3,False
2038.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3125,0.3125,0.3571,16,588,0.0016,18.78,18.81,18.84,18.59,2026-07-29,3,True
2688.HK,Utilities,Utilities,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.3115,0.3115,0.249,61,7232,0.0093,44.68,45.1,45.51,44.23,2026-07-28,3,False
1024.HK,Commerce & Industry,Commerce & Industry,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.3061,0.3061,0.3474,49,3221,-0.0254,42.8,41.71,40.63,42.37,2026-07-29,3,False
1788.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3056,0.3056,0.2917,72,5738,-0.0174,2.08,2.04,2.01,2.06,2026-07-29,3,False
0889.HK,Unknown,Unknown,KDJ,KDJ 超賣區金叉,None,0.0,0.5599999999999999,0.3027,,0.3027,0,294,0.0015,0.38,0.38,0.38,0.38,2026-07-29,3,False
0003.HK,Utilities,Utilities,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.3,0.3,0.2198,30,1556,0.0035,7.05,7.07,7.1,6.98,2026-07-28,3,False
0386.HK,Commerce & Industry,Commerce & Industry,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.2976,0.2976,0.3474,84,3221,0.0044,4.31,4.33,4.35,4.27,2026-07-28,3,False
1113.HK,Properties,Properties,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.2955,0.2955,0.2979,88,940,0.0032,48.42,48.57,48.73,47.94,2026-07-29,3,False
2238.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.2952,0.2952,0.2917,105,5738,-0.0035,2.2,2.19,2.18,2.18,2026-07-28,3,False
2007.HK,Unknown,Unknown,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.2885,0.2885,0.3017,52,4558,0.0014,0.173,0.17,0.17,0.17,2026-07-29,3,False
3328.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,Consolidation Breakout,0.72,0.9791999999999998,0.2857,0.2857,0.2679,21,265,0.0032,7.57,7.59,7.62,7.49,2026-07-29,3,False
0001.HK,Commerce & Industry,Commerce & Industry,BB,價格在 BB 中軌上方,None,0.0,0.425,0.272,0.272,0.329,125,3918,0.0076,72.55,73.1,73.65,71.82,2026-07-29,3,False
2611.HK,Unknown,Unknown,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.2692,0.2692,0.3017,52,4558,-0.0071,15.1,14.99,14.89,14.95,2026-07-29,3,False
1009.HK,Unknown,Unknown,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.2667,0.2667,0.3017,105,4558,-0.0152,1.47,1.45,1.43,1.46,2026-07-27,3,False
0570.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.2667,0.2667,0.2917,90,5738,-0.0017,1.43,1.43,1.43,1.42,2026-07-29,3,False
3988.HK,Finance,Finance,BB,價格在 BB 中軌上方,None,0.0,0.425,0.2599,0.2599,0.3206,177,1123,0.0016,5.48,5.49,5.5,5.43,2026-07-29,3,False
2319.HK,Commerce & Industry,Commerce & Industry,BB,價格在 BB 中軌上方,Consolidation Breakout,0.72,0.9791999999999998,0.2383,,0.2383,0,193,-0.0026,19.32,19.27,19.22,19.13,2026-07-29,3,False
1000.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.2381,0.2381,0.2784,42,3247,-0.0011,0.5,0.5,0.5,0.49,2026-07-29,3,False
9988.HK,Commerce & Industry,Commerce & Industry,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.2364,0.2364,0.3474,55,3221,-0.0102,113.6,112.44,111.28,112.46,2026-07-29,3,False
1997.HK,Properties,Properties,BB,價格在 BB 中軌上方,None,0.0,0.425,0.2329,0.2329,0.2884,73,1158,-0.0029,26.18,26.1,26.03,25.92,2026-07-29,3,False
3309.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.2295,0.2295,0.2917,61,5738,-0.0081,0.92,0.91,0.91,0.91,2026-07-28,3,False
2111.HK,Unknown,Unknown,KDJ,KDJ 金叉,None,0.0,0.5525,0.2,0.2,0.2591,10,606,-0.013,2.38,2.35,2.32,2.36,2026-07-29,3,False
0318.HK,Unknown,Unknown,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.1748,0.1748,0.2969,103,4897,-0.0164,0.89,0.88,0.86,0.88,2026-07-29,3,False
0002.HK,Utilities,Utilities,BB,BB 中軌向上（上升趨勢）,Consolidation Breakout,0.76,1.0,0.1728,,0.1728,0,735,-0.0008,78.0,77.94,77.88,77.22,2026-07-29,3,False
2638.HK,Unknown,Unknown,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.1338,0.1338,0.2969,142,4897,0.0045,6.44,6.47,6.5,6.38,2026-07-29,3,False
