symbol,sector,subsector,indicator,signal,pattern,pattern_conf,confidence,win_rate,win_rate_stock,win_rate_sector,stock_n,sector_n,avg_return,price,tp1_price,tp2_price,sl_price,date,tier,volume_confirmed
1810.HK,Commerce & Industry,Commerce & Industry,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4052,0.4052,0.3474,116,3221,0.0089,27.74,27.99,28.23,27.46,2026-07-20,3,False
1113.HK,Properties,Properties,RSI,RSI 維持強勢 (50-70),Consolidation Breakout,0.74,1.0,0.4,0.4,0.3404,20,47,0.0145,47.92,48.61,49.31,47.44,2026-07-20,3,False
1024.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.4,0.4,0.33,10,609,-0.0145,46.92,46.24,45.56,46.45,2026-07-16,3,False
2318.HK,Finance,Finance,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.4,0.4,0.2881,20,177,0.0066,55.7,56.07,56.44,55.14,2026-07-20,3,False
1999.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3974,0.3974,0.2917,78,5738,-0.0055,3.18,3.16,3.15,3.15,2026-07-20,3,False
6618.HK,Commerce & Industry,Commerce & Industry,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3966,0.3966,0.329,58,3918,0.0166,38.28,38.92,39.55,37.9,2026-07-20,3,False
2314.HK,Unknown,Unknown,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.3922,0.3922,0.3017,102,4558,0.0138,3.41,3.46,3.5,3.38,2026-07-20,3,False
2018.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.3908,0.3908,0.2784,87,3247,0.0002,38.94,38.95,38.96,38.55,2026-07-20,3,False
1209.HK,Properties,Properties,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.3889,0.3889,0.3519,18,108,0.0133,39.98,40.51,41.04,39.58,2026-07-16,3,False
0293.HK,Unknown,Unknown,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.3871,0.3871,0.3017,62,4558,-0.0018,12.98,12.96,12.93,12.85,2026-07-20,3,False
0083.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.3855,0.3855,0.2784,83,3247,0.0122,10.7,10.83,10.96,10.59,2026-07-20,3,False
1788.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.3846,0.3846,0.2784,65,3247,-0.0037,2.13,2.12,2.11,2.11,2026-07-20,3,False
0241.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3824,0.3824,0.3356,34,3424,0.0167,3.45,3.51,3.57,3.42,2026-07-20,3,False
0017.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3793,0.3793,0.2917,145,5738,0.0168,6.62,6.73,6.84,6.55,2026-07-20,3,False
1211.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3735,0.3735,0.3356,83,3424,-0.0013,90.15,90.03,89.92,89.25,2026-07-20,3,False
0175.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 加速上升,None,0.0,0.5525,0.3725,0.3725,0.2979,51,2269,0.0106,18.79,18.99,19.19,18.6,2026-07-20,3,False
0388.HK,Finance,Finance,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3701,0.3701,0.3169,127,1016,0.0062,397.4,399.86,402.33,393.43,2026-07-20,3,False
2096.HK,Unknown,Unknown,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.3684,0.3684,0.3003,19,766,-0.0023,13.02,12.99,12.96,12.89,2026-07-20,3,False
0883.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3654,0.3654,0.3356,156,3424,0.0049,23.9,24.02,24.13,23.66,2026-07-20,3,False
0992.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.36,0.36,0.3356,125,3424,0.0042,22.26,22.35,22.45,22.04,2026-07-16,3,False
9633.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3548,0.3548,0.3356,62,3424,0.0032,42.22,42.36,42.49,41.8,2026-07-20,3,False
0016.HK,Properties,Properties,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3548,0.3548,0.2884,186,1158,0.0109,122.0,123.33,124.66,120.78,2026-07-20,3,False
2388.HK,Finance,Finance,RSI,RSI 加速上升,None,0.0,0.5525,0.35,0.35,0.3058,40,497,0.0087,46.5,46.9,47.31,46.03,2026-07-17,3,False
2068.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.3478,0.3478,0.2784,46,3247,0.0019,1.76,1.76,1.77,1.74,2026-07-20,3,False
2338.HK,Unknown,Unknown,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.344,,0.344,0,125,0.0041,29.78,29.9,30.02,29.48,2026-07-17,3,True
1038.HK,Utilities,Utilities,RSI,RSI 加速上升,None,0.0,0.5525,0.3429,0.3429,0.2565,70,4905,0.0042,62.25,62.51,62.77,61.63,2026-07-17,3,False
0823.HK,Properties,Properties,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.339,0.339,0.2935,118,1029,-0.0019,39.2,39.13,39.05,38.81,2026-07-20,3,False
0006.HK,Utilities,Utilities,MACD,MACD 突破 0 軸,None,0.0,0.595,0.3333,0.3333,0.2226,6,310,0.015,58.8,59.68,60.56,58.21,2026-07-20,3,False
2038.HK,Unknown,Unknown,KDJ,KDJ 金叉,None,0.0,0.5525,0.3333,0.3333,0.2591,18,606,0.0012,17.92,17.94,17.96,17.74,2026-07-20,3,False
0101.HK,Properties,Properties,RSI,RSI 加速上升,None,0.0,0.5525,0.3276,0.3276,0.261,58,567,0.0071,7.59,7.64,7.7,7.51,2026-07-20,3,False
1299.HK,Finance,Finance,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3256,0.3256,0.3169,86,1016,0.0038,75.75,76.04,76.33,74.99,2026-07-20,3,False
0012.HK,Properties,Properties,RSI,RSI 加速上升,None,0.0,0.5525,0.3243,0.3243,0.261,74,567,0.0089,27.28,27.52,27.77,27.01,2026-07-20,3,False
0570.HK,Unknown,Unknown,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3231,0.3231,0.2969,65,4897,-0.002,1.5,1.5,1.49,1.48,2026-07-17,3,False
9961.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3226,0.3226,0.3356,62,3424,-0.0013,350.2,349.74,349.29,346.7,2026-07-20,3,False
0005.HK,Finance,Finance,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.3217,,0.3217,0,976,0.0474,156.9,164.34,171.77,155.33,2026-07-17,3,False
1109.HK,Properties,Properties,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3214,0.3214,0.2935,84,1029,-0.0002,34.48,34.47,34.47,34.14,2026-07-20,3,False
0999.HK,Unknown,Unknown,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.3167,0.3167,0.3017,60,4558,0.0004,6.85,6.85,6.86,6.78,2026-07-20,3,False
2020.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 加速上升,None,0.0,0.5525,0.3125,0.3125,0.2979,48,2269,-0.0062,76.85,76.37,75.9,76.08,2026-07-20,3,False
2698.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3103,0.3103,0.2917,29,5738,0.008,28.8,29.03,29.26,28.51,2026-07-20,3,False
0040.HK,Unknown,Unknown,KDJ,KDJ 金叉,None,0.0,0.5525,0.3077,0.3077,0.2591,13,606,-0.0007,0.7,0.7,0.7,0.69,2026-07-17,3,False
0762.HK,Commerce & Industry,Commerce & Industry,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3077,0.3077,0.329,65,3918,0.0014,6.54,6.55,6.56,6.47,2026-07-20,3,False
0960.HK,Properties,Properties,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.3036,0.3036,0.2935,56,1029,-0.012,6.79,6.71,6.63,6.72,2026-07-16,3,False
0003.HK,Utilities,Utilities,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.3,0.3,0.2198,30,1556,0.0035,6.88,6.9,6.93,6.81,2026-07-20,3,False
0386.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.3,0.3,0.3032,10,376,0.0058,4.24,4.26,4.29,4.2,2026-07-16,3,False
1398.HK,Finance,Finance,MACD,MACD 突破 0 軸,None,0.0,0.595,0.2917,,0.2917,0,24,0.0084,6.91,6.97,7.03,6.84,2026-07-17,3,False
3988.HK,Finance,Finance,MACD,MACD 突破 0 軸,None,0.0,0.595,0.2917,,0.2917,0,24,0.0084,5.08,5.12,5.17,5.03,2026-07-17,3,False
0066.HK,Commerce & Industry,Commerce & Industry,MACD,MACD 突破 0 軸,None,0.0,0.595,0.2883,,0.2883,0,111,0.0013,32.74,32.78,32.83,32.41,2026-07-20,3,False
0322.HK,Commerce & Industry,Commerce & Industry,MACD,MACD 突破 0 軸,None,0.0,0.595,0.2883,,0.2883,0,111,0.0013,11.44,11.45,11.47,11.33,2026-07-16,3,False
2313.HK,Commerce & Industry,Commerce & Industry,MACD,MACD 突破 0 軸,None,0.0,0.595,0.2883,,0.2883,0,111,0.0013,44.4,44.46,44.52,43.96,2026-07-17,3,False
9988.HK,Commerce & Industry,Commerce & Industry,MACD,MACD 突破 0 軸,None,0.0,0.595,0.2883,,0.2883,0,111,0.0013,116.9,117.05,117.2,115.73,2026-07-16,3,False
3309.HK,Unknown,Unknown,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.2857,0.2857,0.2643,7,594,-0.0116,0.99,0.98,0.97,0.98,2026-07-20,3,False
2111.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.2857,0.2857,0.2917,126,5738,0.0064,2.4,2.42,2.43,2.38,2026-07-16,3,False
3328.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.2787,0.2787,0.2917,61,5738,0.0042,7.23,7.26,7.29,7.16,2026-07-20,3,False
0001.HK,Commerce & Industry,Commerce & Industry,BB,價格在 BB 中軌上方,None,0.0,0.425,0.272,0.272,0.329,125,3918,0.0076,70.5,71.04,71.57,69.8,2026-07-20,3,False
2688.HK,Utilities,Utilities,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.2697,0.2697,0.2471,89,8831,0.0062,43.18,43.45,43.72,42.75,2026-07-20,3,False
1009.HK,Unknown,Unknown,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.2667,0.2667,0.3017,105,4558,-0.0152,1.45,1.43,1.41,1.44,2026-07-20,3,False
2611.HK,Unknown,Unknown,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.2647,0.2647,0.2969,68,4897,-0.0089,14.77,14.64,14.51,14.62,2026-07-20,3,False
1044.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.2603,0.2603,0.3356,146,3424,0.0054,24.04,24.17,24.3,23.8,2026-07-20,3,False
0912.HK,Unknown,Unknown,KDJ,KDJ 金叉,None,0.0,0.5525,0.25,0.25,0.2591,8,606,0.0069,1.13,1.14,1.15,1.12,2026-07-16,3,False
0738.HK,Unknown,Unknown,MACD,MACD 突破 0 軸,None,0.0,0.595,0.2486,,0.2486,0,173,-0.0044,0.3,0.3,0.3,0.3,2026-07-16,3,False
2319.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 維持強勢 (50-70),Consolidation Breakout,0.72,1.0,0.2385,,0.2385,0,130,-0.003,18.4,18.34,18.29,18.22,2026-07-20,3,False
2007.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.2373,0.2373,0.2917,59,5738,-0.0023,0.191,0.19,0.19,0.19,2026-07-16,3,False
1997.HK,Properties,Properties,BB,價格在 BB 中軌上方,None,0.0,0.425,0.2329,0.2329,0.2884,73,1158,-0.0029,25.02,24.95,24.87,24.77,2026-07-20,3,False
0151.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.2326,0.2326,0.2784,43,3247,-0.004,3.49,3.48,3.46,3.46,2026-07-20,3,False
1876.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 動能加速（強勢區）,Consolidation Breakout,0.74,1.0,0.2093,,0.2093,0,86,-0.006,6.73,6.69,6.65,6.66,2026-07-20,3,False
2638.HK,Unknown,Unknown,MACD,MACD 突破 0 軸,None,0.0,0.595,0.2,0.2,0.2486,5,173,-0.0037,6.36,6.34,6.31,6.3,2026-07-20,3,False
1928.HK,Commerce & Industry,Commerce & Industry,KDJ,KDJ 金叉,None,0.0,0.5525,0.2,0.2,0.3295,10,437,-0.01,13.37,13.24,13.1,13.24,2026-07-20,3,False
0941.HK,Commerce & Industry,Commerce & Industry,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.2,0.2,0.3032,15,376,0.0055,79.6,80.04,80.48,78.8,2026-07-16,3,False
1658.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.1967,0.1967,0.2917,61,5738,-0.0071,4.98,4.94,4.91,4.93,2026-07-20,3,False
2138.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.1552,0.1552,0.2784,58,3247,-0.0187,0.38,0.37,0.37,0.38,2026-07-16,3,False
1181.HK,Unknown,Unknown,RSI,RSI 加速上升,None,0.0,0.5525,0.1475,0.1475,0.2784,61,3247,-0.0349,0.105,0.1,0.1,0.1,2026-07-20,3,False
1900.HK,Unknown,Unknown,KDJ,KDJ 金叉,None,0.0,0.5525,0.1429,0.1429,0.2591,21,606,-0.012,0.188,0.19,0.18,0.19,2026-07-17,3,False
0002.HK,Utilities,Utilities,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.1321,0.1321,0.249,106,7232,0.0042,76.65,76.97,77.29,75.88,2026-07-20,3,False
1800.HK,Unknown,Unknown,BB,價格在 BB 中軌上方,None,0.0,0.425,0.1194,0.1194,0.2917,134,5738,-0.0054,3.81,3.79,3.77,3.77,2026-07-20,3,False
