symbol,sector,subsector,indicator,signal,pattern,pattern_conf,confidence,win_rate,win_rate_stock,win_rate_sector,stock_n,sector_n,avg_return,price,tp1_price,tp2_price,sl_price,date,tier,volume_confirmed
TRGP,Energy,Oil & Gas Midstream,BB,BB 中軌向上（上升趨勢）,Bullish Engulfing,0.75,1.0,1.0,1.0,0.4038,5,52,0.0676,294.03,313.91,333.78,291.09,2026-08-26,3,False
NI,Utilities,Utilities - Regulated Gas,RSI,RSI 維持超賣,Bullish Engulfing,0.75,0.885,0.8889,,0.8889,0,9,0.0391,40.65,42.24,43.83,40.24,2026-08-25,3,False
SLB,Energy,Oil & Gas Equipment & Services,BB,BB 中軌向上（上升趨勢）,Morning Star,0.8,1.0,0.8333,0.8333,0.5571,6,70,0.0405,54.0,56.19,58.37,53.46,2026-08-24,3,False
CART,Consumer Discretionary,Internet Retail,KDJ,KDJ 金叉,Support,0.8,1.0,0.8,,,0,0,0.0149,51.78,52.55,53.32,51.26,2026-08-24,3,False
TXN,Information Technology,Semiconductors,BB,BB 跌破下軌 (超賣),Support,0.7,0.99,0.8,,0.8,0,5,0.0521,258.94,272.43,285.92,256.35,2026-08-24,3,False
CARR,Industrials,Building Products & Equipment,RSI,RSI 超賣區域 (30),None,0.0,0.5249999999999999,0.8,0.8,0.3086,5,337,0.0278,58.52,60.15,61.77,57.93,2026-08-25,3,False
CRH,Materials,Building Materials,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.8,0.8,0.3816,10,304,0.0226,96.2,98.37,100.55,95.24,2026-08-25,3,False
DVA,Health Care,Medical Care Facilities,RSI,RSI 維持超賣,None,0.0,0.385,0.8,0.8,0.3138,5,956,0.0445,176.5,184.35,192.21,174.73,2026-08-24,3,False
MLM,Materials,Building Materials,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.7778,0.7778,0.3816,9,304,0.0288,532.18,547.51,562.83,526.86,2026-08-26,3,False
TT,Industrials,Building Products & Equipment,KDJ,KDJ 金叉,None,0.0,0.5525,0.6667,0.6667,0.3223,15,2110,0.0317,463.4,478.09,492.78,458.77,2026-08-26,3,False
LII,Industrials,Building Products & Equipment,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.6667,0.6667,0.2838,9,1258,0.057,389.06,411.24,433.41,385.17,2026-08-25,3,False
SNDK,Information Technology,Computer Hardware,BB,價格在 BB 中軌上方,None,0.0,0.425,0.6578,0.6578,0.3573,187,20206,0.0925,1499.37,1638.06,1776.75,1484.38,2026-08-26,3,False
DELL,Information Technology,Computer Hardware,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.6538,0.6538,0.3785,26,1593,0.0336,451.5,466.67,481.84,446.99,2026-08-25,3,False
CDNS,Information Technology,Software - Application,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.6364,0.6364,0.3767,11,754,0.0325,331.9,342.69,353.47,328.58,2026-08-25,3,False
SYK,Health Care,Medical Devices,BB,BB 中軌向上（上升趨勢）,Bullish Engulfing,0.75,1.0,0.6,0.6,0.3577,5,260,0.0422,327.81,341.64,355.48,324.53,2026-08-24,3,False
KMB,Consumer Staples,Household & Personal Products,MACD,MACD 金叉 (多頭區),None,0.0,0.68,0.6,0.6,0.2554,5,184,0.0254,111.02,113.84,116.66,109.91,2026-08-25,3,False
APH,Information Technology,Electronic Components,KDJ,KDJ 金叉,None,0.0,0.5525,0.6,0.6,0.3918,30,1955,0.0138,161.34,163.57,165.79,159.73,2026-08-26,3,False
HUM,Health Care,Healthcare Plans,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.5882,0.5882,0.3144,17,1323,0.0348,386.61,400.06,413.52,382.74,2026-08-24,3,False
PSX,Energy,Oil & Gas Refining & Marketing,RSI,RSI 維持強勢 (50-70),Bullish Engulfing,0.75,1.0,0.5714,0.5714,0.4386,7,57,0.0392,236.9,246.19,255.47,234.53,2026-08-25,3,False
RVTY,Health Care,Diagnostics & Research,RSI,RSI 維持強勢 (50-70),Consolidation Breakout,0.72,1.0,0.5714,0.5714,0.2427,7,791,0.0168,126.35,128.47,130.6,125.09,2026-08-26,3,False
CEG,Utilities,Utilities - Independent Power Producers,MACD,MACD 金叉 (多頭區),None,0.0,0.68,0.5714,0.5714,0.1867,7,225,0.0055,279.52,281.06,282.59,276.72,2026-08-26,3,False
COHR,Information Technology,Scientific & Technical Instruments,KDJ,KDJ 金叉,None,0.0,0.5525,0.5714,0.5714,0.3918,35,1955,0.0292,294.37,302.97,311.56,291.43,2026-08-26,3,False
GS,Financials,Capital Markets,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.5714,0.5714,0.3214,7,865,0.0286,1058.88,1089.16,1119.45,1048.29,2026-08-25,3,False
LITE,Information Technology,Communication Equipment,KDJ,KDJ 金叉,None,0.0,0.5525,0.5667,0.5667,0.3918,30,1955,0.0323,939.03,969.36,999.69,929.64,2026-08-26,3,False
CDW,Information Technology,Information Technology Services,KDJ,KDJ 金叉,None,0.0,0.5525,0.5625,0.5625,0.3918,16,1955,0.0168,142.09,144.48,146.86,140.67,2026-08-25,3,False
FFIV,Information Technology,Software - Infrastructure,RSI,RSI 維持強勢 (50-70),Morning Star,0.8,1.0,0.5455,0.5455,0.4207,11,454,0.0214,399.59,408.14,416.69,395.59,2026-08-26,3,False
CVNA,Consumer Discretionary,Auto & Truck Dealerships,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.537,0.537,0.3027,54,1665,0.0396,75.77,78.77,81.77,75.01,2026-08-25,3,False
TER,Information Technology,Semiconductor Equipment & Materials,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.5277,0.5277,0.3639,307,16781,0.0256,363.1,372.4,381.69,359.47,2026-08-26,3,False
FCX,Materials,Copper,RSI,RSI 加速上升,None,0.0,0.5525,0.5217,0.5217,0.3048,138,3639,0.0144,79.0,80.14,81.28,78.21,2026-08-26,3,False
BA,Industrials,Aerospace & Defense,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.52,0.52,0.2929,150,17460,0.0116,210.46,212.9,215.34,208.36,2026-08-24,3,False
HOOD,Financials,Capital Markets,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.5123,0.5123,0.2681,324,16575,0.0235,108.54,111.09,113.64,107.45,2026-08-26,3,False
KLAR,Financials,Credit Services,RSI,RSI 超賣區域 (30),Bullish Engulfing,0.75,1.0,0.5,,0.5,0,8,0.0341,14.11,14.59,15.07,13.97,2026-08-24,3,False
DHI,Consumer Discretionary,Residential Construction,BB,價格在 BB 中軌上方,Morning Star,0.8,0.924,0.5,0.5,0.4444,6,261,0.0326,150.8,155.72,160.63,149.29,2026-08-25,3,False
ANET,Information Technology,Computer Hardware,KDJ,KDJ 金叉,None,0.0,0.5525,0.5,0.5,0.3918,24,1955,0.0201,202.25,206.32,210.38,200.23,2026-08-26,3,False
SOLV,Health Care,Medical Instruments & Supplies,RSI,RSI 加速上升,None,0.0,0.5525,0.5,0.5,0.2803,74,8492,0.0161,91.53,93.0,94.48,90.61,2026-08-26,3,False
SYF,Financials,Credit Services,KDJ,KDJ 金叉,None,0.0,0.5525,0.5,0.5,0.3142,30,1932,0.0135,80.77,81.86,82.95,79.96,2026-08-25,3,False
PLD,Real Estate,REIT - Industrial,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.5,0.5,0.2311,18,818,0.0177,143.36,145.9,148.43,141.93,2026-08-24,3,False
ARWR,Health Care,Biotechnology,BB,BB 中軌向上（上升趨勢）,Morning Star,0.8,1.0,0.4901,,0.4901,0,253,0.0226,86.73,88.69,90.65,85.86,2026-08-24,3,False
CAH,Health Care,Medical Distribution,BB,BB 中軌向上（上升趨勢）,Morning Star,0.8,1.0,0.4901,,0.4901,0,253,0.0226,232.37,237.62,242.87,230.05,2026-08-24,3,False
HPE,Information Technology,Communication Equipment,BB,BB 中軌向上（上升趨勢）,Morning Star,0.8,1.0,0.4841,,0.4841,0,471,0.0267,55.23,56.7,58.18,54.68,2026-08-26,3,False
NTAP,Information Technology,Software - Infrastructure,BB,BB 中軌向上（上升趨勢）,Morning Star,0.8,1.0,0.4841,,0.4841,0,471,0.0267,193.85,199.03,204.2,191.91,2026-08-26,3,False
AIG,Financials,Insurance - Diversified,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.4815,0.4815,0.3091,27,1899,0.0157,77.38,78.59,79.81,76.61,2026-08-24,3,False
TPR,Consumer Discretionary,Luxury Goods,KDJ,KDJ 金叉,None,0.0,0.5525,0.4688,0.4688,0.3183,32,1244,0.0163,130.12,132.24,134.36,128.82,2026-08-25,3,False
PLTR,Information Technology,Software - Infrastructure,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.4644,0.4644,0.3645,295,16764,0.0159,177.5,180.32,183.14,175.72,2026-08-26,3,False
CRM,Information Technology,Software - Application,RSI,RSI 加速上升,Cup & Handle,0.85,1.0,0.4643,0.4643,0.338,28,2808,0.0089,209.06,210.92,212.78,206.97,2026-08-24,3,False
AMZN,Consumer Discretionary,Internet Retail,KDJ,KDJ 金叉,None,0.0,0.5525,0.4615,0.4615,0.3183,26,1244,0.0099,261.06,263.64,266.23,258.45,2026-08-25,3,False
AAPL,Information Technology,Consumer Electronics,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.4615,0.4615,0.3785,26,1593,0.0084,313.45,316.08,318.72,310.32,2026-08-26,3,False
CI,Health Care,Healthcare Plans,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.4615,0.4615,0.3144,13,1323,0.017,280.87,285.64,290.42,278.06,2026-08-26,3,False
COIN,Financials,Financial Data & Stock Exchanges,RSI,RSI 加速上升,None,0.0,0.5525,0.4551,0.4551,0.3014,178,11488,0.0117,181.78,183.91,186.03,179.96,2026-08-26,3,False
MPLX,Energy,Oil & Gas Midstream,RSI,RSI 動能加速（強勢區）,Bullish Engulfing,0.75,1.0,0.4545,,0.4545,0,11,0.0222,59.32,60.64,61.95,58.73,2026-08-26,3,False
VLO,Energy,Oil & Gas Refining & Marketing,RSI,RSI 動能加速（強勢區）,Bullish Engulfing,0.75,1.0,0.4545,,0.4545,0,11,0.0222,348.03,355.76,363.48,344.55,2026-08-26,3,False
BAX,Health Care,Medical Instruments & Supplies,KDJ,KDJ 金叉,None,0.0,0.5525,0.4545,0.4545,0.2852,22,1536,0.0099,26.49,26.75,27.01,26.23,2026-08-24,3,False
MU,Information Technology,Semiconductors,BB,價格在 BB 中軌上方,None,0.0,0.425,0.4511,0.4511,0.3573,368,20206,0.0229,938.4,959.89,981.38,929.02,2026-08-26,3,False
IBKR,Financials,Capital Markets,RSI,RSI 加速上升,None,0.0,0.5525,0.4504,0.4504,0.3014,131,11488,0.0104,97.02,98.03,99.04,96.05,2026-08-26,3,False
EME,Industrials,Engineering & Construction,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4475,0.4475,0.2929,257,17460,0.014,763.59,774.28,784.97,755.95,2026-08-26,3,False
INTU,Information Technology,Software - Application,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.4471,,0.4471,0,747,0.0161,345.88,351.45,357.02,342.42,2026-08-26,3,True
MSTR,Information Technology,Software - Application,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.4471,,0.4471,0,747,0.0161,122.63,124.6,126.58,121.4,2026-08-24,3,True
NTNX,Information Technology,Software - Infrastructure,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.4471,,0.4471,0,747,0.0161,65.39,66.44,67.5,64.74,2026-08-26,3,True
ZM,Information Technology,Software - Application,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.4471,,0.4471,0,747,0.0161,100.92,102.54,104.17,99.91,2026-08-25,3,True
MET,Financials,Insurance - Life,RSI,RSI 維持強勢 (50-70),Morning Star,0.8,1.0,0.4444,0.4444,0.4278,9,367,0.0067,96.21,96.85,97.5,95.25,2026-08-24,3,False
RJF,Financials,Asset Management,RSI,RSI 維持強勢 (50-70),Bullish Engulfing,0.75,1.0,0.4444,,0.4444,0,9,0.0214,176.69,180.47,184.25,174.92,2026-08-26,3,True
WMB,Energy,Oil & Gas Midstream,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.4444,0.4444,0.3557,9,253,0.0156,74.41,75.57,76.73,73.67,2026-08-26,3,False
AVB,Real Estate,REIT - Residential,KDJ,KDJ 金叉,None,0.0,0.5525,0.4412,,0.4412,0,34,0.011,68.14,68.89,69.64,67.46,2026-08-24,3,True
ORCL,Information Technology,Software - Infrastructure,KDJ,KDJ 金叉,None,0.0,0.5525,0.4412,0.4412,0.3918,34,1955,0.0148,148.87,151.07,153.28,147.38,2026-08-26,3,False
KKR,Financials,Asset Management,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.4388,0.4388,0.2842,278,19108,0.0087,108.5,109.44,110.39,107.41,2026-08-26,3,False
AM,Energy,Oil & Gas Midstream,RSI,RSI 維持強勢 (50-70),Bullish Engulfing,0.75,1.0,0.4386,,0.4386,0,57,0.014,22.59,22.91,23.22,22.36,2026-08-26,3,False
FTI,Energy,Oil & Gas Equipment & Services,RSI,RSI 維持強勢 (50-70),Bullish Engulfing,0.75,1.0,0.4386,,0.4386,0,57,0.014,75.7,76.76,77.82,74.94,2026-08-26,3,False
HAL,Energy,Oil & Gas Equipment & Services,RSI,RSI 維持強勢 (50-70),Bullish Engulfing,0.75,1.0,0.4386,,0.4386,0,57,0.014,34.44,34.92,35.4,34.1,2026-08-26,3,False
OKE,Energy,Oil & Gas Midstream,RSI,RSI 維持強勢 (50-70),Bullish Engulfing,0.75,1.0,0.4386,,0.4386,0,57,0.014,94.9,96.23,97.56,93.95,2026-08-26,3,False
MRNA,Health Care,Biotechnology,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.4375,0.4375,0.2606,32,1869,0.009,158.83,160.26,161.69,157.24,2026-08-25,3,False
APA,Energy,Oil & Gas E&P,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4367,0.4367,0.2962,229,4484,0.0055,41.19,41.42,41.64,40.78,2026-08-26,3,False
NEM,Materials,Gold,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4367,0.4367,0.2853,316,5036,0.0083,131.6,132.69,133.78,130.28,2026-08-26,3,False
EXE,Energy,Oil & Gas E&P,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.4359,0.4359,0.3265,39,873,0.0076,96.57,97.3,98.04,95.6,2026-08-26,3,False
DECK,Consumer Discretionary,Footwear & Accessories,RSI,RSI 加速上升,None,0.0,0.5525,0.4336,0.4336,0.3117,113,6796,0.0083,92.08,92.84,93.61,91.16,2026-08-24,3,False
STRD,Information Technology,Software - Application,BB,價格在 BB 中軌上方,None,0.0,0.425,0.4327,,0.4327,0,1188,0.0141,72.69,73.71,74.74,71.96,2026-08-24,3,True
LYV,Communication Services,Entertainment,RSI,RSI 加速上升,None,0.0,0.5525,0.4314,0.4314,0.3116,102,3322,0.0056,186.77,187.82,188.86,184.9,2026-08-25,3,False
DT,Information Technology,Software - Application,RSI,RSI 動能加速（強勢區）,Bullish Engulfing,0.75,1.0,0.431,,0.431,0,58,0.0145,51.6,52.35,53.1,51.08,2026-08-26,3,False
FROG,Information Technology,Software - Application,RSI,RSI 動能加速（強勢區）,Bullish Engulfing,0.75,1.0,0.431,,0.431,0,58,0.0145,92.8,94.15,95.49,91.87,2026-08-26,3,False
LRCX,Information Technology,Semiconductor Equipment & Materials,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4308,0.4308,0.3639,318,16781,0.0173,312.88,318.29,323.71,309.75,2026-08-26,3,False
BXP,Real Estate,REIT - Office,MACD,MACD 金叉 (多頭區),None,0.0,0.68,0.4286,0.4286,0.2486,7,173,0.0281,72.13,74.16,76.18,71.41,2026-08-25,3,False
FICO,Information Technology,Software - Application,RSI,RSI 加速上升,None,0.0,0.5525,0.4286,0.4286,0.3693,154,10688,0.0027,1137.14,1140.21,1143.28,1125.77,2026-08-25,3,False
SMMT,Health Care,Biotechnology,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.4286,,0.4286,0,119,0.0062,14.23,14.32,14.41,14.09,2026-08-26,3,True
APO,Financials,Asset Management,RSI,RSI 維持強勢 (50-70),Morning Star,0.8,1.0,0.4278,,0.4278,0,367,0.0116,133.67,135.22,136.77,132.33,2026-08-26,3,False
BNY,Financials,Banks - Diversified,RSI,RSI 維持強勢 (50-70),Morning Star,0.8,1.0,0.4278,,0.4278,0,367,0.0116,162.14,164.02,165.9,160.52,2026-08-24,3,False
IVZ,Financials,Asset Management,RSI,RSI 維持強勢 (50-70),Morning Star,0.8,1.0,0.4278,,0.4278,0,367,0.0116,32.45,32.83,33.2,32.13,2026-08-24,3,False
PRU,Financials,Insurance - Life,RSI,RSI 維持強勢 (50-70),Morning Star,0.8,1.0,0.4278,,0.4278,0,367,0.0116,121.27,122.68,124.08,120.06,2026-08-24,3,False
SPY,Financials,Asset Management,RSI,RSI 維持強勢 (50-70),Morning Star,0.8,1.0,0.4278,,0.4278,0,367,0.0116,766.08,774.97,783.85,758.42,2026-08-26,3,False
UNM,Financials,Insurance - Life,RSI,RSI 維持強勢 (50-70),Morning Star,0.8,1.0,0.4278,,0.4278,0,367,0.0116,89.49,90.53,91.57,88.6,2026-08-24,3,False
BWXT,Industrials,Aerospace & Defense,RSI,RSI 維持超賣,None,0.0,0.385,0.4252,,0.4252,0,127,0.01,149.73,151.23,152.72,148.23,2026-08-25,3,True
DRS,Industrials,Aerospace & Defense,RSI,RSI 維持超賣,None,0.0,0.385,0.4252,,0.4252,0,127,0.01,38.6,38.99,39.37,38.21,2026-08-26,3,True
EPD,Energy,Oil & Gas Midstream,KDJ,KDJ 金叉,Consolidation Breakout,0.77,1.0,0.4242,,0.4242,0,33,0.0143,39.14,39.7,40.26,38.75,2026-08-26,3,False
ERIC,Information Technology,Communication Equipment,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4238,,0.4238,0,1083,0.0134,10.06,10.19,10.33,9.96,2026-08-26,3,True
UI,Information Technology,Communication Equipment,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4238,,0.4238,0,1083,0.0134,553.11,560.52,567.93,547.58,2026-08-24,3,True
BBY,Consumer Discretionary,Specialty Retail,RSI,RSI 維持強勢 (50-70),Bullish Engulfing,0.75,1.0,0.4221,,0.4221,0,199,0.0146,87.44,88.72,89.99,86.57,2026-08-26,3,True
IP,Consumer Discretionary,Packaging & Containers,RSI,RSI 維持強勢 (50-70),Bullish Engulfing,0.75,1.0,0.4221,,0.4221,0,199,0.0146,41.39,41.99,42.6,40.98,2026-08-26,3,False
NXPI,Information Technology,Semiconductors,KDJ,KDJ 金叉,None,0.0,0.5525,0.4211,0.4211,0.3918,19,1955,-0.0002,223.15,223.11,223.06,220.92,2026-08-26,3,False
ALB,Materials,Specialty Chemicals,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.4194,0.4194,0.286,248,5721,0.0076,134.51,135.53,136.55,133.16,2026-08-26,3,False
NFLX,Communication Services,Entertainment,RSI,RSI 加速上升,None,0.0,0.5525,0.4179,0.4179,0.3116,134,3322,0.0146,82.23,83.43,84.63,81.41,2026-08-25,3,False
HLT,Consumer Discretionary,Lodging,KDJ,KDJ 金叉,None,0.0,0.5525,0.4167,0.4167,0.3183,36,1244,0.0045,332.56,334.06,335.55,329.23,2026-08-26,3,False
IEX,Industrials,Specialty Industrial Machinery,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.4167,0.4167,0.304,24,1816,0.0114,234.89,237.57,240.25,232.54,2026-08-26,3,False
CNC,Health Care,Healthcare Plans,KDJ,KDJ 金叉,None,0.0,0.5525,0.4118,0.4118,0.2852,34,1536,0.0082,65.47,66.01,66.54,64.82,2026-08-26,3,False
LLY,Health Care,Drug Manufacturers - General,RSI,RSI 加速上升,None,0.0,0.5525,0.4109,0.4109,0.2803,129,8492,0.0107,1246.9301,1260.27,1273.61,1234.46,2026-08-24,3,False
LVS,Consumer Discretionary,Resorts & Casinos,RSI,RSI 維持強勢 (50-70),None,0.0,0.51,0.4104,0.4104,0.2995,173,10441,0.0113,47.27,47.8,48.34,46.8,2026-08-25,3,False
NWS,Communication Services,Entertainment,RSI,RSI 維持強勢 (50-70),Consolidation Breakout,0.73,1.0,0.4091,0.4091,0.2124,22,386,0.0085,35.24,35.54,35.84,34.89,2026-08-26,3,False
VTRS,Health Care,Drug Manufacturers - Specialty & Generic,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.4091,0.4091,0.3144,22,1323,0.0021,16.72,16.76,16.79,16.55,2026-08-25,3,False
FSLR,Information Technology,Solar,BB,BB 中軌向上（上升趨勢）,None,0.0,0.51,0.4079,0.4079,0.3639,228,16781,0.0019,205.93,206.32,206.71,203.87,2026-08-26,3,False
AXP,Financials,Credit Services,KDJ,KDJ 金叉,None,0.0,0.5525,0.4074,0.4074,0.3142,27,1932,0.0071,337.33,339.73,342.12,333.96,2026-08-24,3,False
WAB,Industrials,Railroads,KDJ,KDJ 金叉,None,0.0,0.5525,0.4074,0.4074,0.3223,27,2110,0.0033,297.62,298.6,299.58,294.64,2026-08-24,3,False
GDDY,Information Technology,Software - Infrastructure,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.4074,0.4074,0.366,27,2885,0.0074,100.52,101.26,102.01,99.51,2026-08-24,3,False
GWW,Industrials,Industrial Distribution,KDJ,KDJ 金叉,None,0.0,0.5525,0.4062,0.4062,0.3223,32,2110,0.005,1335.39,1342.07,1348.74,1322.04,2026-08-26,3,False
EQT,Energy,Oil & Gas E&P,RSI,RSI 加速上升,None,0.0,0.5525,0.4048,0.4048,0.3227,126,3306,0.0092,54.79,55.29,55.8,54.24,2026-08-26,3,False
NUE,Materials,Steel,RSI,RSI 加速上升,None,0.0,0.5525,0.4048,0.4048,0.3048,126,3639,0.0133,252.8,256.16,259.52,250.27,2026-08-26,3,False
FIVE,Consumer Discretionary,Specialty Retail,BB,價格在 BB 中軌上方,None,0.0,0.425,0.4026,,0.4026,0,529,0.0119,262.72,265.85,268.97,260.09,2026-08-24,3,True
ARXS,Industrials,Aerospace & Defense,BB,BB 中軌向上（上升趨勢）,Bullish Engulfing,0.75,1.0,0.4012,,0.4012,0,324,0.0121,53.83,54.48,55.13,53.29,2026-08-26,3,False
EMBJ,Industrials,Aerospace & Defense,BB,BB 中軌向上（上升趨勢）,Bullish Engulfing,0.75,1.0,0.4012,,0.4012,0,324,0.0121,76.26,77.18,78.11,75.5,2026-08-24,3,False
AWK,Utilities,Utilities - Regulated Water,MACD,MACD 金叉 (多頭區),None,0.0,0.68,0.4,0.4,0.1867,5,225,0.008,139.91,141.03,142.15,138.51,2026-08-24,3,False
MPC,Energy,Oil & Gas Refining & Marketing,RSI,RSI 動能加速（強勢區）,None,0.0,0.51,0.4,0.4,0.3265,40,873,0.0074,362.27,364.95,367.63,358.65,2026-08-26,3,False
BAC,Financials,Banks - Diversified,RSI,RSI 上穿 50 中性線,None,0.0,0.4675,0.4,0.4,0.3091,20,1899,0.007,62.33,62.77,63.2,61.71,2026-08-24,3,False
BX,Financials,Asset Management,BB,價格在 BB 中軌上方,None,0.0,0.425,0.3992,0.3992,0.2847,258,21689,0.0081,143.2,144.36,145.52,141.77,2026-08-26,3,False
