symbol,sector,subsector,indicator,signal,pattern,pattern_conf,confidence,win_rate,win_rate_stock,win_rate_sector,stock_n,sector_n,avg_return,price,tp1_price,tp2_price,sl_price,date,tier,volume_confirmed
AME,Industrials,Electrical Components & Equipment,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.3846,0.3846,0.3168,13,1212,0.0136,228.76,231.87,234.98,226.47,2026-06-04,3,False
SHW,Materials,Specialty Chemicals,MACD,MACD 金叉 (空頭區),Morning Star,0.8,0.96,0.375,,0.375,0,8,-0.0006,305.3,305.12,304.93,302.25,2026-06-05,3,False
PYPL,Financials,Transaction & Payment Processing Services,RSI,RSI 超賣區域 (30),None,0.0,0.5249999999999999,0.3693,,0.3693,0,371,0.001,41.29,41.33,41.37,40.88,2026-06-05,3,False
BIDU,Unknown,Unknown,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.3687,,0.3687,0,339,0.014,121.66,123.36,125.07,120.44,2026-06-05,3,False
HII,Industrials,Aerospace & Defense,RSI,RSI 維持超賣,None,0.0,0.385,0.3636,0.3636,0.2912,22,1013,0.0203,293.04,298.99,304.94,290.11,2026-06-05,3,False
USB,Financials,Diversified Banks,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.3529,0.3529,0.3062,17,1153,0.0081,55.46,55.91,56.36,54.91,2026-06-04,3,False
Q,Information Technology,Semiconductor Materials & Equipment,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.3493,,0.3493,0,1480,0.0053,142.05,142.8,143.56,140.63,2026-06-05,3,False
CBOE,Financials,Financial Exchanges & Data,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.3456,,0.3456,0,732,-0.001,285.1,284.81,284.53,282.25,2026-06-03,3,True
BX,Financials,Asset Management & Custody Banks,BB,BB 跌破下軌 (超賣),Morning Star,0.8,1.0,0.3333,,0.3333,0,18,0.017,110.28,112.15,114.03,109.18,2026-06-03,3,True
LYB,Materials,Specialty Chemicals,KDJ,KDJ 超賣區金叉,None,0.0,0.5599999999999999,0.3333,0.3333,0.3063,18,333,-0.0032,67.3,67.08,66.87,66.63,2026-06-03,3,False
WMT,Consumer Staples,Consumer Staples Merchandise Retail,KDJ,KDJ 超賣區金叉,None,0.0,0.5599999999999999,0.3333,0.3333,0.2098,6,672,0.0108,116.89,118.15,119.41,115.72,2026-06-03,3,False
BLK,Financials,Asset Management & Custody Banks,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.3333,0.3333,0.3101,27,1925,0.0024,990.87,993.25,995.63,980.96,2026-06-03,3,False
CIEN,Information Technology,Communications Equipment,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.3333,0.3333,0.3493,15,1480,-0.0035,488.21,486.5,484.79,483.33,2026-06-05,3,False
ULTA,Consumer Discretionary,Other Specialty Retail,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.3333,0.3333,0.2865,30,1225,0.0092,462.52,466.78,471.03,457.89,2026-06-04,3,False
OTIS,Industrials,Industrial Machinery & Supplies & Components,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.3333,0.3333,0.3168,18,1212,0.005,69.92,70.27,70.62,69.22,2026-06-03,3,False
RJF,Financials,Investment Banking & Brokerage,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.3333,0.3333,0.3062,15,1153,-0.0029,151.45,151.01,150.57,149.94,2026-06-05,3,False
TDY,Information Technology,Electronic Equipment & Instruments,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.3333,0.3333,0.3792,12,1039,0.0191,618.02,629.82,641.63,611.84,2026-06-03,3,False
COF,Financials,Consumer Finance,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.32,0.32,0.3101,25,1925,-0.0094,177.62,175.95,174.28,175.84,2026-06-03,3,False
CAG,Consumer Staples,Packaged Foods & Meats,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.3191,0.3191,0.2441,47,1057,-0.0001,12.58,12.58,12.58,12.45,2026-06-03,3,False
COIN,Financials,Financial Exchanges & Data,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.3182,0.3182,0.3101,22,1925,0.0112,152.4,154.11,155.81,150.88,2026-06-05,3,False
MDT,Health Care,Health Care Equipment,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.3134,,0.3134,0,67,-0.0039,77.95,77.65,77.34,77.17,2026-06-03,3,True
ZTS,Health Care,Pharmaceuticals,RSI,RSI 維持超賣,Bullish Engulfing,0.75,0.885,0.3118,,0.3118,0,93,0.0031,77.59,77.83,78.07,76.81,2026-06-03,3,False
DIS,Communication Services,Movies & Entertainment,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.3103,0.3103,0.338,29,568,-0.0003,99.39,99.36,99.33,98.4,2026-06-03,3,False
CFG,Financials,Regional Banks,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.3077,0.3077,0.3062,13,1153,0.0054,63.9,64.25,64.59,63.26,2026-06-04,3,False
SRE,Utilities,Multi-Utilities,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2941,0.2941,0.2601,17,546,0.0061,91.42,91.98,92.54,90.51,2026-06-05,3,False
CPRT,Industrials,Diversified Support Services,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.2903,0.2903,0.2832,31,1776,0.0034,30.35,30.45,30.56,30.05,2026-06-03,3,False
SBUX,Consumer Discretionary,Restaurants,RSI,RSI 超賣區域 (30),None,0.0,0.5249999999999999,0.2857,0.2857,0.3423,7,298,-0.0004,94.14,94.1,94.06,93.2,2026-06-04,3,False
LYV,Communication Services,Movies & Entertainment,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.2857,0.2857,0.338,21,568,-0.0202,160.07,156.84,153.6,158.47,2026-06-05,3,False
NDAQ,Financials,Financial Exchanges & Data,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.2857,0.2857,0.3101,14,1925,0.0075,86.81,87.46,88.11,85.94,2026-06-03,3,False
CVX,Energy,Integrated Oil & Gas,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2857,0.2857,0.3743,21,374,0.0066,189.71,190.96,192.21,187.81,2026-06-03,3,False
DOV,Industrials,Industrial Machinery & Supplies & Components,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2857,0.2857,0.3168,14,1212,0.0019,213.47,213.88,214.28,211.34,2026-06-04,3,False
BF.B,Consumer Staples,Distillers & Vintners,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2778,0.2778,0.2262,18,619,0.0067,26.16,26.34,26.51,25.9,2026-06-05,3,False
AMZN,Consumer Discretionary,Broadline Retail,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.2727,0.2727,0.2865,11,1225,0.0029,246.03,246.74,247.46,243.57,2026-06-05,3,False
CBRE,Real Estate,Real Estate Services,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2727,0.2727,0.2429,11,560,0.0085,130.93,132.04,133.16,129.62,2026-06-05,3,False
CHTR,Communication Services,Cable & Satellite,RSI,RSI 維持超賣,None,0.0,0.385,0.2727,0.2727,0.3145,33,318,-0.0033,129.05,128.62,128.2,127.76,2026-06-04,3,False
WRB,Financials,Property & Casualty Insurance,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2667,0.2667,0.3062,15,1153,0.0089,68.57,69.18,69.79,67.88,2026-06-05,3,False
ALL,Financials,Property & Casualty Insurance,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2632,0.2632,0.3062,19,1153,0.0052,221.01,222.16,223.31,218.8,2026-06-05,3,False
VRTX,Health Care,Biotechnology,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2632,0.2632,0.2758,19,921,0.0122,441.74,447.13,452.52,437.32,2026-06-04,3,False
EXE,Energy,Oil & Gas Exploration & Production,KDJ,KDJ 超賣區金叉,None,0.0,0.5599999999999999,0.25,0.25,0.3344,16,326,0.0028,93.4,93.66,93.92,92.47,2026-06-04,3,False
KO,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.25,0.25,0.2441,36,1057,-0.0015,76.82,76.7,76.59,76.05,2026-06-04,3,False
AXP,Financials,Consumer Finance,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.24,0.24,0.3101,25,1925,-0.0047,300.57,299.16,297.74,297.56,2026-06-03,3,False
DUK,Utilities,Electric Utilities,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2381,0.2381,0.2601,21,546,-0.0005,124.22,124.16,124.1,122.98,2026-06-05,3,False
SCHW,Financials,Investment Banking & Brokerage,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2353,0.2353,0.3062,17,1153,0.0093,88.84,89.67,90.49,87.95,2026-06-05,3,False
TMUS,Communication Services,Wireless Telecommunication Services,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.2333,0.2333,0.338,30,568,0.0027,178.1,178.58,179.06,176.32,2026-06-05,3,False
JPM,Financials,Diversified Banks,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2308,0.2308,0.3062,13,1153,0.0048,310.89,312.38,313.87,307.78,2026-06-04,3,False
ERIE,Financials,Insurance Brokers,MACD,MACD 金叉 (空頭區),Morning Star,0.8,0.96,0.2222,,0.2222,0,18,-0.0071,219.51,217.95,216.39,217.31,2026-06-04,3,False
INTC,Information Technology,Semiconductors,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.2222,0.2222,0.3493,18,1480,0.0025,99.17,99.42,99.67,98.18,2026-06-05,3,False
PNW,Utilities,Multi-Utilities,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2222,0.2222,0.2601,18,546,0.0055,103.06,103.63,104.19,102.03,2026-06-05,3,False
KVUE,Consumer Staples,Personal Care Products,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.2143,0.2143,0.2441,28,1057,-0.0012,16.83,16.81,16.79,16.66,2026-06-03,3,False
PPL,Utilities,Electric Utilities,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2143,0.2143,0.2601,14,546,0.0009,35.16,35.19,35.22,34.81,2026-06-04,3,False
TT,Industrials,Building Products,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2143,0.2143,0.3168,14,1212,0.0128,463.76,469.7,475.63,459.12,2026-06-04,3,False
VLTO,Industrials,Environmental & Facilities Services,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2143,0.2143,0.3168,14,1212,-0.0035,86.05,85.75,85.45,85.19,2026-06-05,3,False
WM,Industrials,Environmental & Facilities Services,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.2143,0.2143,0.3168,14,1212,0.0045,219.01,220.0,220.98,216.82,2026-06-04,3,False
CASY,Consumer Staples,Food Retail,KDJ,KDJ 超賣區金叉,None,0.0,0.5599999999999999,0.2098,,0.2098,0,672,-0.0027,774.19,772.1,770.01,766.45,2026-06-03,3,False
TPL,Energy,Oil & Gas Exploration & Production,MACD,MACD 金叉 (空頭區),Morning Star,0.8,0.96,0.2,,0.2,0,10,-0.0032,406.76,405.46,404.16,402.69,2026-06-03,3,False
JKHY,Financials,Transaction & Payment Processing Services,RSI,RSI 超賣區域 (30),None,0.0,0.5249999999999999,0.2,0.2,0.3693,5,371,0.007,130.11,131.02,131.93,128.81,2026-06-05,3,False
RMD,Health Care,Health Care Equipment,RSI,RSI 維持超賣,None,0.0,0.385,0.1875,0.1875,0.3045,32,1271,-0.023,186.46,182.17,177.88,184.6,2026-06-03,3,False
VZ,Communication Services,Integrated Telecommunication Services,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.1852,0.1852,0.338,27,568,0.0037,45.37,45.54,45.71,44.92,2026-06-05,3,False
LULU,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",RSI,RSI 超賣區域 (30),None,0.0,0.5249999999999999,0.1818,0.1818,0.3423,11,298,-0.0128,114.23,112.77,111.31,113.09,2026-06-05,3,False
VICI,Real Estate,Hotel & Resort REITs,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.1765,0.1765,0.2555,34,947,-0.0026,27.21,27.14,27.07,26.94,2026-06-04,3,False
PFE,Health Care,Pharmaceuticals,MACD,MACD 金叉 (空頭區),Morning Star,0.8,0.96,0.1714,,0.1714,0,35,-0.0012,25.69,25.66,25.63,25.43,2026-06-04,3,False
ES,Utilities,Electric Utilities,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.1667,0.1667,0.2601,18,546,-0.0089,69.88,69.26,68.64,69.18,2026-06-04,3,False
MRNA,Health Care,Biotechnology,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.1667,0.1667,0.2758,18,921,-0.0137,49.06,48.39,47.72,48.57,2026-06-03,3,False
PGR,Financials,Property & Casualty Insurance,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.1667,0.1667,0.3062,18,1153,-0.0059,204.02,202.82,201.61,201.98,2026-06-05,3,False
HAS,Consumer Discretionary,Leisure Products,KDJ,KDJ 超賣區金叉,None,0.0,0.5599999999999999,0.1579,0.1579,0.3501,19,457,-0.016,84.13,82.78,81.44,83.29,2026-06-03,3,False
RSG,Industrials,Environmental & Facilities Services,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.1579,0.1579,0.3168,19,1212,-0.0027,207.91,207.35,206.79,205.83,2026-06-04,3,False
REGN,Health Care,Biotechnology,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.1538,0.1538,0.2758,13,921,-0.0152,635.45,625.79,616.13,629.1,2026-06-05,3,False
SNPS,Information Technology,Application Software,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.15,0.15,0.3493,20,1480,-0.0127,464.85,458.95,453.04,460.2,2026-06-05,3,False
CL,Consumer Staples,Household Products,BB,BB 跌破下軌 (超賣),None,0.0,0.45499999999999996,0.1351,0.1351,0.2441,37,1057,-0.0011,84.87,84.78,84.68,84.02,2026-06-03,3,False
HCA,Health Care,Health Care Facilities,RSI,RSI 維持超賣,None,0.0,0.385,0.1316,0.1316,0.3045,38,1271,-0.01,372.13,368.41,364.69,368.41,2026-06-05,3,False
ATO,Utilities,Gas Utilities,KDJ,KDJ 超賣區金叉,None,0.0,0.5599999999999999,0.125,0.125,0.2589,16,649,0.0001,170.24,170.26,170.27,168.54,2026-06-05,3,False
TSN,Consumer Staples,Packaged Foods & Meats,KDJ,KDJ 超賣區金叉,None,0.0,0.5599999999999999,0.125,0.125,0.2098,16,672,-0.0016,58.73,58.64,58.54,58.14,2026-06-05,3,False
GIS,Consumer Staples,Packaged Foods & Meats,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.125,0.125,0.2262,24,619,-0.0108,33.15,32.79,32.43,32.82,2026-06-05,3,False
PG,Consumer Staples,Personal Care Products,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.125,0.125,0.2262,16,619,0.0001,146.54,146.55,146.57,145.07,2026-06-05,3,False
BALL,Materials,"Metal, Glass & Plastic Containers",RSI,RSI 維持超賣,None,0.0,0.385,0.1111,0.1111,0.3085,18,470,0.0042,52.92,53.14,53.36,52.39,2026-06-05,3,False
STE,Health Care,Health Care Equipment,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.1,0.1,0.2758,20,921,-0.0024,212.35,211.84,211.33,210.23,2026-06-05,3,False
T,Communication Services,Integrated Telecommunication Services,RSI,RSI 維持超賣,None,0.0,0.385,0.1,0.1,0.3145,10,318,0.0047,22.75,22.86,22.96,22.52,2026-06-05,3,False
MRSH,Financials,Insurance Brokers,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.0952,0.0952,0.3062,21,1153,0.0014,161.26,161.49,161.71,159.65,2026-06-04,3,False
NFLX,Communication Services,Movies & Entertainment,RSI,RSI 維持超賣,None,0.0,0.385,0.0833,0.0833,0.3145,12,318,-0.0175,81.56,80.13,78.71,80.74,2026-06-04,3,False
JNJ,Health Care,Pharmaceuticals,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.0625,0.0625,0.2758,16,921,-0.0063,232.77,231.3,229.84,230.44,2026-06-05,3,False
CLX,Consumer Staples,Household Products,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.05,0.05,0.2262,20,619,-0.0055,94.14,93.62,93.1,93.2,2026-06-05,3,False
WEC,Utilities,Electric Utilities,MACD,MACD 金叉 (空頭區),None,0.0,0.42,0.0,0.0,0.2601,14,546,-0.0094,112.95,111.89,110.83,111.82,2026-06-05,3,False
